"Card1","Card2","Card3","Status","Matching_Attributes","Broken_Attributes","Type"
"1111","1133","3122","No set",NA,"1000","-8"
"1111","1133","3123","No set",NA,"1001","-9"
"1111","1133","3131","No set",NA,"1011","-11"
"1111","1133","3132","No set",NA,"1010","-10"
"1111","1133","3133","No set",NA,"1011","-11"
"1111","1133","3211","No set",NA,"1111","-15"
"1111","1133","3212","No set",NA,"1110","-14"
"1111","1133","3213","No set",NA,"1111","-15"
"1111","1133","3221","No set",NA,"1101","-13"
"1111","1133","3222","No set",NA,"1100","-12"
"1111","1133","3223","No set",NA,"1101","-13"
"1111","1133","3231","No set",NA,"1111","-15"
"1111","1133","3232","No set",NA,"1110","-14"
"1111","1133","3233","No set",NA,"1111","-15"
"1111","1133","3311","No set",NA,"1111","-15"
"1111","1133","3312","No set",NA,"1110","-14"
"1111","1133","3313","No set",NA,"1111","-15"
"1111","1133","3321","No set",NA,"1101","-13"
"1111","1133","3322","No set",NA,"1100","-12"
"1111","1133","3323","No set",NA,"1101","-13"
"1111","1133","3331","No set",NA,"1111","-15"
"1111","1133","3332","No set",NA,"1110","-14"
"1111","1133","3333","No set",NA,"1111","-15"
"1111","1211","1212","No set",NA,"0101","-5"
"1111","1211","1213","No set",NA,"0101","-5"
"1111","1211","1221","No set",NA,"0110","-6"
"1111","1211","1222","No set",NA,"0111","-7"
"1111","1211","1223","No set",NA,"0111","-7"
"1111","1211","1231","No set",NA,"0110","-6"
"1111","1211","1232","No set",NA,"0111","-7"
"1111","1211","1233","No set",NA,"0111","-7"
"1111","1211","1311","Set","1011",NA,"11"
"1111","1211","1312","No set",NA,"0001","-1"
"1111","1211","1313","No set",NA,"0001","-1"
"1111","1211","1321","No set",NA,"0010","-2"
"1111","1211","1322","No set",NA,"0011","-3"
"1111","1211","1323","No set",NA,"0011","-3"
"1111","1211","1331","No set",NA,"0010","-2"
"1111","1211","1332","No set",NA,"0011","-3"
"1111","1211","1333","No set",NA,"0011","-3"
"1111","1211","2111","No set",NA,"1100","-12"
"1111","1211","2112","No set",NA,"1101","-13"
"1111","1211","2113","No set",NA,"1101","-13"
"1111","1211","2121","No set",NA,"1110","-14"
"1111","1211","2122","No set",NA,"1111","-15"
"1111","1211","2123","No set",NA,"1111","-15"
"1111","1211","2131","No set",NA,"1110","-14"
"1111","1211","2132","No set",NA,"1111","-15"
"1111","1211","2133","No set",NA,"1111","-15"
"1111","1211","2211","No set",NA,"1100","-12"
"1111","1211","2212","No set",NA,"1101","-13"
"1111","1211","2213","No set",NA,"1101","-13"
"1111","1211","2221","No set",NA,"1110","-14"
"1111","1211","2222","No set",NA,"1111","-15"
"1111","1211","2223","No set",NA,"1111","-15"
"1111","1211","2231","No set",NA,"1110","-14"
"1111","1211","2232","No set",NA,"1111","-15"
"1111","1211","2233","No set",NA,"1111","-15"
"1111","1211","2311","No set",NA,"1000","-8"
"1111","1211","2312","No set",NA,"1001","-9"
"1111","1211","2313","No set",NA,"1001","-9"
"1111","1211","2321","No set",NA,"1010","-10"
"1111","1211","2322","No set",NA,"1011","-11"
"1111","1211","2323","No set",NA,"1011","-11"
"1111","1211","2331","No set",NA,"1010","-10"
"1111","1211","2332","No set",NA,"1011","-11"
"1111","1211","2333","No set",NA,"1011","-11"
"1111","1211","3111","No set",NA,"1100","-12"
"1111","1211","3112","No set",NA,"1101","-13"
"1111","1211","3113","No set",NA,"1101","-13"
"1111","1211","3121","No set",NA,"1110","-14"
"1111","1211","3122","No set",NA,"1111","-15"
"1111","1211","3123","No set",NA,"1111","-15"
"1111","1211","3131","No set",NA,"1110","-14"
"1111","1211","3132","No set",NA,"1111","-15"
"1111","1211","3133","No set",NA,"1111","-15"
"1111","1211","3211","No set",NA,"1100","-12"
"1111","1211","3212","No set",NA,"1101","-13"
"1111","1211","3213","No set",NA,"1101","-13"
"1111","1211","3221","No set",NA,"1110","-14"
"1111","1211","3222","No set",NA,"1111","-15"
"1111","1211","3223","No set",NA,"1111","-15"
"1111","1211","3231","No set",NA,"1110","-14"
"1111","1211","3232","No set",NA,"1111","-15"
"1111","1211","3233","No set",NA,"1111","-15"
"1111","1211","3311","No set",NA,"1000","-8"
"1111","1211","3312","No set",NA,"1001","-9"
"1111","1211","3313","No set",NA,"1001","-9"
"1111","1211","3321","No set",NA,"1010","-10"
"1111","1211","3322","No set",NA,"1011","-11"
"1111","1211","3323","No set",NA,"1011","-11"
"1111","1211","3331","No set",NA,"1010","-10"
"1111","1211","3332","No set",NA,"1011","-11"
"1111","1211","3333","No set",NA,"1011","-11"
"1111","1212","1213","No set",NA,"0100","-4"
"1111","1212","1221","No set",NA,"0111","-7"
"1111","1212","1222","No set",NA,"0111","-7"
"1111","1212","1223","No set",NA,"0110","-6"
"1111","1212","1231","No set",NA,"0111","-7"
"1111","1212","1232","No set",NA,"0111","-7"
"1111","1212","1233","No set",NA,"0110","-6"
"1111","1212","1311","No set",NA,"0001","-1"
"1111","1212","1312","No set",NA,"0001","-1"
"1111","1212","1313","Set","1010",NA,"10"
"1111","1212","1321","No set",NA,"0011","-3"
"1111","1212","1322","No set",NA,"0011","-3"
"1111","1212","1323","No set",NA,"0010","-2"
"1111","1212","1331","No set",NA,"0011","-3"
"1111","1212","1332","No set",NA,"0011","-3"
"1111","1212","1333","No set",NA,"0010","-2"
"1111","1212","2111","No set",NA,"1101","-13"
"1111","1212","2112","No set",NA,"1101","-13"
"1111","1212","2113","No set",NA,"1100","-12"
"1111","1212","2121","No set",NA,"1111","-15"
"1111","1212","2122","No set",NA,"1111","-15"
"1111","1212","2123","No set",NA,"1110","-14"
"1111","1212","2131","No set",NA,"1111","-15"
"1111","1212","2132","No set",NA,"1111","-15"
"1111","1212","2133","No set",NA,"1110","-14"
"1111","1212","2211","No set",NA,"1101","-13"
"1111","1212","2212","No set",NA,"1101","-13"
"1111","1212","2213","No set",NA,"1100","-12"
"1111","1212","2221","No set",NA,"1111","-15"
"1111","1212","2222","No set",NA,"1111","-15"
"1111","1212","2223","No set",NA,"1110","-14"
"1111","1212","2231","No set",NA,"1111","-15"
"1111","1212","2232","No set",NA,"1111","-15"
"1111","1212","2233","No set",NA,"1110","-14"
"1111","1212","2311","No set",NA,"1001","-9"
"1111","1212","2312","No set",NA,"1001","-9"
"1111","1212","2313","No set",NA,"1000","-8"
"1111","1212","2321","No set",NA,"1011","-11"
"1111","1212","2322","No set",NA,"1011","-11"
"1111","1212","2323","No set",NA,"1010","-10"
"1111","1212","2331","No set",NA,"1011","-11"
"1111","1212","2332","No set",NA,"1011","-11"
"1111","1212","2333","No set",NA,"1010","-10"
"1111","1212","3111","No set",NA,"1101","-13"
"1111","1212","3112","No set",NA,"1101","-13"
"1111","1212","3113","No set",NA,"1100","-12"
"1111","1212","3121","No set",NA,"1111","-15"
"1111","1212","3122","No set",NA,"1111","-15"
"1111","1212","3123","No set",NA,"1110","-14"
"1111","1212","3131","No set",NA,"1111","-15"
"1111","1212","3132","No set",NA,"1111","-15"
"1111","1212","3133","No set",NA,"1110","-14"
"1111","1212","3211","No set",NA,"1101","-13"
"1111","1212","3212","No set",NA,"1101","-13"
"1111","1212","3213","No set",NA,"1100","-12"
"1111","1212","3221","No set",NA,"1111","-15"
"1111","1212","3222","No set",NA,"1111","-15"
"1111","1212","3223","No set",NA,"1110","-14"
"1111","1212","3231","No set",NA,"1111","-15"
"1111","1212","3232","No set",NA,"1111","-15"
"1111","1212","3233","No set",NA,"1110","-14"
"1111","1212","3311","No set",NA,"1001","-9"
"1111","1212","3312","No set",NA,"1001","-9"
"1111","1212","3313","No set",NA,"1000","-8"
"1111","1212","3321","No set",NA,"1011","-11"
"1111","1212","3322","No set",NA,"1011","-11"
"1111","1212","3323","No set",NA,"1010","-10"
"1111","1212","3331","No set",NA,"1011","-11"
"1111","1212","3332","No set",NA,"1011","-11"
"1111","1212","3333","No set",NA,"1010","-10"
"1111","1213","1221","No set",NA,"0111","-7"
"1111","1213","1222","No set",NA,"0110","-6"
"1111","1213","1223","No set",NA,"0111","-7"
"1111","1213","1231","No set",NA,"0111","-7"
"1111","1213","1232","No set",NA,"0110","-6"
"1111","1213","1233","No set",NA,"0111","-7"
"1111","1213","1311","No set",NA,"0001","-1"
"1111","1213","1312","Set","1010",NA,"10"
"1111","1213","1313","No set",NA,"0001","-1"
"1111","1213","1321","No set",NA,"0011","-3"
"1111","1213","1322","No set",NA,"0010","-2"
"1111","1213","1323","No set",NA,"0011","-3"
"1111","1213","1331","No set",NA,"0011","-3"
"1111","1213","1332","No set",NA,"0010","-2"
"1111","1213","1333","No set",NA,"0011","-3"
"1111","1213","2111","No set",NA,"1101","-13"
"1111","1213","2112","No set",NA,"1100","-12"
"1111","1213","2113","No set",NA,"1101","-13"
"1111","1213","2121","No set",NA,"1111","-15"
"1111","1213","2122","No set",NA,"1110","-14"
"1111","1213","2123","No set",NA,"1111","-15"
"1111","1213","2131","No set",NA,"1111","-15"
"1111","1213","2132","No set",NA,"1110","-14"
"1111","1213","2133","No set",NA,"1111","-15"
"1111","1213","2211","No set",NA,"1101","-13"
"1111","1213","2212","No set",NA,"1100","-12"
"1111","1213","2213","No set",NA,"1101","-13"
"1111","1213","2221","No set",NA,"1111","-15"
"1111","1213","2222","No set",NA,"1110","-14"
"1111","1213","2223","No set",NA,"1111","-15"
"1111","1213","2231","No set",NA,"1111","-15"
"1111","1213","2232","No set",NA,"1110","-14"
"1111","1213","2233","No set",NA,"1111","-15"
"1111","1213","2311","No set",NA,"1001","-9"
"1111","1213","2312","No set",NA,"1000","-8"
"1111","1213","2313","No set",NA,"1001","-9"
"1111","1213","2321","No set",NA,"1011","-11"
"1111","1213","2322","No set",NA,"1010","-10"
"1111","1213","2323","No set",NA,"1011","-11"
"1111","1213","2331","No set",NA,"1011","-11"
"1111","1213","2332","No set",NA,"1010","-10"
"1111","1213","2333","No set",NA,"1011","-11"
"1111","1213","3111","No set",NA,"1101","-13"
"1111","1213","3112","No set",NA,"1100","-12"
"1111","1213","3113","No set",NA,"1101","-13"
"1111","1213","3121","No set",NA,"1111","-15"
"1111","1213","3122","No set",NA,"1110","-14"
"1111","1213","3123","No set",NA,"1111","-15"
"1111","1213","3131","No set",NA,"1111","-15"
"1111","1213","3132","No set",NA,"1110","-14"
"1111","1213","3133","No set",NA,"1111","-15"
"1111","1213","3211","No set",NA,"1101","-13"
"1111","1213","3212","No set",NA,"1100","-12"
"1111","1213","3213","No set",NA,"1101","-13"
"1111","1213","3221","No set",NA,"1111","-15"
"1111","1213","3222","No set",NA,"1110","-14"
"1111","1213","3223","No set",NA,"1111","-15"
"1111","1213","3231","No set",NA,"1111","-15"
"1111","1213","3232","No set",NA,"1110","-14"
"1111","1213","3233","No set",NA,"1111","-15"
"1111","1213","3311","No set",NA,"1001","-9"
"1111","1213","3312","No set",NA,"1000","-8"
"1111","1213","3313","No set",NA,"1001","-9"
"1111","1213","3321","No set",NA,"1011","-11"
"1111","1213","3322","No set",NA,"1010","-10"
"1111","1213","3323","No set",NA,"1011","-11"
"1111","1213","3331","No set",NA,"1011","-11"
"1111","1213","3332","No set",NA,"1010","-10"
"1111","1213","3333","No set",NA,"1011","-11"
"1111","1221","1222","No set",NA,"0111","-7"
"1111","1221","1223","No set",NA,"0111","-7"
"1111","1221","1231","No set",NA,"0100","-4"
"1111","1221","1232","No set",NA,"0101","-5"
"1111","1221","1233","No set",NA,"0101","-5"
"1111","1221","1311","No set",NA,"0010","-2"
"1111","1221","1312","No set",NA,"0011","-3"
"1111","1221","1313","No set",NA,"0011","-3"
"1111","1221","1321","No set",NA,"0010","-2"
"1111","1221","1322","No set",NA,"0011","-3"
"1111","1221","1323","No set",NA,"0011","-3"
"1111","1221","1331","Set","1001",NA,"9"
"1111","1221","1332","No set",NA,"0001","-1"
"1111","1221","1333","No set",NA,"0001","-1"
"1111","1221","2111","No set",NA,"1110","-14"
"1111","1221","2112","No set",NA,"1111","-15"
"1111","1221","2113","No set",NA,"1111","-15"
"1111","1221","2121","No set",NA,"1110","-14"
"1111","1221","2122","No set",NA,"1111","-15"
"1111","1221","2123","No set",NA,"1111","-15"
"1111","1221","2131","No set",NA,"1100","-12"
"1111","1221","2132","No set",NA,"1101","-13"
"1111","1221","2133","No set",NA,"1101","-13"
"1111","1221","2211","No set",NA,"1110","-14"
"1111","1221","2212","No set",NA,"1111","-15"
"1111","1221","2213","No set",NA,"1111","-15"
"1111","1221","2221","No set",NA,"1110","-14"
"1111","1221","2222","No set",NA,"1111","-15"
"1111","1221","2223","No set",NA,"1111","-15"
"1111","1221","2231","No set",NA,"1100","-12"
"1111","1221","2232","No set",NA,"1101","-13"
"1111","1221","2233","No set",NA,"1101","-13"
"1111","1221","2311","No set",NA,"1010","-10"
"1111","1221","2312","No set",NA,"1011","-11"
"1111","1221","2313","No set",NA,"1011","-11"
"1111","1221","2321","No set",NA,"1010","-10"
"1111","1221","2322","No set",NA,"1011","-11"
"1111","1221","2323","No set",NA,"1011","-11"
"1111","1221","2331","No set",NA,"1000","-8"
"1111","1221","2332","No set",NA,"1001","-9"
"1111","1221","2333","No set",NA,"1001","-9"
"1111","1221","3111","No set",NA,"1110","-14"
"1111","1221","3112","No set",NA,"1111","-15"
"1111","1221","3113","No set",NA,"1111","-15"
"1111","1221","3121","No set",NA,"1110","-14"
"1111","1221","3122","No set",NA,"1111","-15"
"1111","1221","3123","No set",NA,"1111","-15"
"1111","1221","3131","No set",NA,"1100","-12"
"1111","1221","3132","No set",NA,"1101","-13"
"1111","1221","3133","No set",NA,"1101","-13"
"1111","1221","3211","No set",NA,"1110","-14"
"1111","1221","3212","No set",NA,"1111","-15"
"1111","1221","3213","No set",NA,"1111","-15"
"1111","1221","3221","No set",NA,"1110","-14"
"1111","1221","3222","No set",NA,"1111","-15"
"1111","1221","3223","No set",NA,"1111","-15"
"1111","1221","3231","No set",NA,"1100","-12"
"1111","1221","3232","No set",NA,"1101","-13"
"1111","1221","3233","No set",NA,"1101","-13"
"1111","1221","3311","No set",NA,"1010","-10"
"1111","1221","3312","No set",NA,"1011","-11"
"1111","1221","3313","No set",NA,"1011","-11"
"1111","1221","3321","No set",NA,"1010","-10"
"1111","1221","3322","No set",NA,"1011","-11"
"1111","1221","3323","No set",NA,"1011","-11"
"1111","1221","3331","No set",NA,"1000","-8"
"1111","1221","3332","No set",NA,"1001","-9"
"1111","1221","3333","No set",NA,"1001","-9"
"1111","1222","1223","No set",NA,"0110","-6"
"1111","1222","1231","No set",NA,"0101","-5"
"1111","1222","1232","No set",NA,"0101","-5"
"1111","1222","1233","No set",NA,"0100","-4"
"1111","1222","1311","No set",NA,"0011","-3"
"1111","1222","1312","No set",NA,"0011","-3"
"1111","1222","1313","No set",NA,"0010","-2"
"1111","1222","1321","No set",NA,"0011","-3"
"1111","1222","1322","No set",NA,"0011","-3"
"1111","1222","1323","No set",NA,"0010","-2"
"1111","1222","1331","No set",NA,"0001","-1"
"1111","1222","1332","No set",NA,"0001","-1"
"1111","1222","1333","Set","1000",NA,"8"
"1111","1222","2111","No set",NA,"1111","-15"
"1111","1222","2112","No set",NA,"1111","-15"
"1111","1222","2113","No set",NA,"1110","-14"
"1111","1222","2121","No set",NA,"1111","-15"
"1111","1222","2122","No set",NA,"1111","-15"
"1111","1222","2123","No set",NA,"1110","-14"
"1111","1222","2131","No set",NA,"1101","-13"
"1111","1222","2132","No set",NA,"1101","-13"
"1111","1222","2133","No set",NA,"1100","-12"
"1111","1222","2211","No set",NA,"1111","-15"
"1111","1222","2212","No set",NA,"1111","-15"
"1111","1222","2213","No set",NA,"1110","-14"
"1111","1222","2221","No set",NA,"1111","-15"
"1111","1222","2222","No set",NA,"1111","-15"
"1111","1222","2223","No set",NA,"1110","-14"
"1111","1222","2231","No set",NA,"1101","-13"
"1111","1222","2232","No set",NA,"1101","-13"
"1111","1222","2233","No set",NA,"1100","-12"
"1111","1222","2311","No set",NA,"1011","-11"
"1111","1222","2312","No set",NA,"1011","-11"
"1111","1222","2313","No set",NA,"1010","-10"
"1111","1222","2321","No set",NA,"1011","-11"
"1111","1222","2322","No set",NA,"1011","-11"
"1111","1222","2323","No set",NA,"1010","-10"
"1111","1222","2331","No set",NA,"1001","-9"
"1111","1222","2332","No set",NA,"1001","-9"
"1111","1222","2333","No set",NA,"1000","-8"
"1111","1222","3111","No set",NA,"1111","-15"
"1111","1222","3112","No set",NA,"1111","-15"
"1111","1222","3113","No set",NA,"1110","-14"
"1111","1222","3121","No set",NA,"1111","-15"
"1111","1222","3122","No set",NA,"1111","-15"
"1111","1222","3123","No set",NA,"1110","-14"
"1111","1222","3131","No set",NA,"1101","-13"
"1111","1222","3132","No set",NA,"1101","-13"
"1111","1222","3133","No set",NA,"1100","-12"
"1111","1222","3211","No set",NA,"1111","-15"
"1111","1222","3212","No set",NA,"1111","-15"
"1111","1222","3213","No set",NA,"1110","-14"
"1111","1222","3221","No set",NA,"1111","-15"
"1111","1222","3222","No set",NA,"1111","-15"
"1111","1222","3223","No set",NA,"1110","-14"
"1111","1222","3231","No set",NA,"1101","-13"
"1111","1222","3232","No set",NA,"1101","-13"
"1111","1222","3233","No set",NA,"1100","-12"
"1111","1222","3311","No set",NA,"1011","-11"
"1111","1222","3312","No set",NA,"1011","-11"
"1111","1222","3313","No set",NA,"1010","-10"
"1111","1222","3321","No set",NA,"1011","-11"
"1111","1222","3322","No set",NA,"1011","-11"
"1111","1222","3323","No set",NA,"1010","-10"
"1111","1222","3331","No set",NA,"1001","-9"
"1111","1222","3332","No set",NA,"1001","-9"
"1111","1222","3333","No set",NA,"1000","-8"
"1111","1223","1231","No set",NA,"0101","-5"
"1111","1223","1232","No set",NA,"0100","-4"
"1111","1223","1233","No set",NA,"0101","-5"
"1111","1223","1311","No set",NA,"0011","-3"
"1111","1223","1312","No set",NA,"0010","-2"
"1111","1223","1313","No set",NA,"0011","-3"
"1111","1223","1321","No set",NA,"0011","-3"
"1111","1223","1322","No set",NA,"0010","-2"
"1111","1223","1323","No set",NA,"0011","-3"
"1111","1223","1331","No set",NA,"0001","-1"
"1111","1223","1332","Set","1000",NA,"8"
"1111","1223","1333","No set",NA,"0001","-1"
"1111","1223","2111","No set",NA,"1111","-15"
"1111","1223","2112","No set",NA,"1110","-14"
"1111","1223","2113","No set",NA,"1111","-15"
"1111","1223","2121","No set",NA,"1111","-15"
"1111","1223","2122","No set",NA,"1110","-14"
"1111","1223","2123","No set",NA,"1111","-15"
"1111","1223","2131","No set",NA,"1101","-13"
"1111","1223","2132","No set",NA,"1100","-12"
"1111","1223","2133","No set",NA,"1101","-13"
"1111","1223","2211","No set",NA,"1111","-15"
"1111","1223","2212","No set",NA,"1110","-14"
"1111","1223","2213","No set",NA,"1111","-15"
"1111","1223","2221","No set",NA,"1111","-15"
"1111","1223","2222","No set",NA,"1110","-14"
"1111","1223","2223","No set",NA,"1111","-15"
"1111","1223","2231","No set",NA,"1101","-13"
"1111","1223","2232","No set",NA,"1100","-12"
"1111","1223","2233","No set",NA,"1101","-13"
"1111","1223","2311","No set",NA,"1011","-11"
"1111","1223","2312","No set",NA,"1010","-10"
"1111","1223","2313","No set",NA,"1011","-11"
"1111","1223","2321","No set",NA,"1011","-11"
"1111","1223","2322","No set",NA,"1010","-10"
"1111","1223","2323","No set",NA,"1011","-11"
