"id","trial","type","explain","card1","card2","card3","trialid","memory",,,,,,,,,,
"sa2.03.b",13,14,0,1311,1313,1312,45610,1,,,,,,,,,,
"sa2.03.b",14,0,0,2131,1313,3222,50006,0,,,,,,,,,,
"sa2.03.b",15,11,0,1113,1213,1313,6838,1,,,,,,,,,,
"sa2.03.b",16,-14,0,3323,2121,3132,65546,0,,,,,,,,,,
"sa2.03.b",17,-4,0,1131,3312,2123,19361,0,,,,,,,,,,
"sa2.03.b",18,0,0,2313,1132,3221,22582,0,,,,,,,,,,
"sa2.03.b",19,1,0,3231,2121,1311,46264,1,,,,,,,,,,
"sa2.03.b",20,-7,0,2213,1311,3331,46637,0,,,,,,,,,,
"sa2.03.b",21,-2,0,1321,3312,2323,52369,1,,,,,,,,,,
"sa2.03.b",22,0,0,3212,1321,2133,51805,1,,,,,,,,,,
"sa2.03.b",23,8,0,1211,1322,1133,23137,0,,,,,,,,,,
"sa2.03.b",24,13,0,1133,1113,1123,6397,1,,,,,,,,,,
"sa2.03.c",1,15,1,3132,3132,3132,85368,0,,,,,,,,,,
"sa2.03.c",2,-1,1,2331,1211,3122,27737,0,,,,,,,,,,
"sa2.03.c",3,14,1,2231,2233,2232,76182,0,,,,,,,,,,
"sa2.03.c",4,-11,1,2232,3112,2313,76997,0,,,,,,,,,,
"sa2.03.c",5,0,0,1113,2321,3232,8738,1,,,,,,,,,,
"sa2.03.c",6,-13,0,1231,1332,3232,40145,0,,,,,,,,,,
"sa2.03.c",7,2,0,3311,1212,2113,29297,1,,,,,,,,,,
"sa2.03.c",8,7,0,2322,1322,3322,53995,1,,,,,,,,,,
"sa2.03.c",9,-8,0,2222,2312,1132,22310,0,,,,,,,,,,
"sa2.03.c",10,-11,0,3111,3221,2312,78997,1,,,,,,,,,,
"sa2.03.c",11,4,0,3113,2121,1132,21875,0,,,,,,,,,,
"sa2.03.c",12,0,0,3122,1211,2333,27792,0,,,,,,,,,,
"sa2.03.c",13,14,0,1312,1311,1313,45610,1,,,,,,,,,,
"sa2.03.c",14,-1,0,3333,1121,2211,11224,0,,,,,,,,,,
"sa2.03.c",15,-4,0,1213,1122,1131,12250,0,,,,,,,,,,
"sa2.03.c",16,11,0,1113,1213,1313,6838,1,,,,,,,,,,
"sa2.03.c",17,1,0,2121,3231,1311,46264,1,,,,,,,,,,
"sa2.03.c",18,0,0,2123,1331,3212,56456,0,,,,,,,,,,
"sa2.03.c",19,-14,0,2331,1311,2131,46390,0,,,,,,,,,,
"sa2.03.c",20,0,0,2133,3212,1321,51805,1,,,,,,,,,,
"sa2.03.c",21,-7,0,2212,1111,3121,2234,0,,,,,,,,,,
"sa2.03.c",22,13,0,1133,1113,1123,6397,1,,,,,,,,,,
"sa2.03.c",23,-2,0,2323,1321,3312,52369,1,,,,,,,,,,
"sa2.03.c",24,8,0,1122,1211,1333,12481,0,,,,,,,,,,
"sa2.04.a",1,15,1,3112,3112,3112,85350,0,,,,,,,,,,
"sa2.04.a",2,-1,1,2313,2212,2112,62284,0,,,,,,,,,,
"sa2.04.a",3,14,1,1133,1132,1131,17796,0,,,,,,,,,,
"sa2.04.a",4,-11,1,1223,1331,2123,37972,0,,,,,,,,,,
"sa2.04.a",5,-13,0,1221,1332,2211,33675,0,,,,,,,,,,
"sa2.04.a",6,2,0,1231,2332,3133,41244,0,,,,,,,,,,
"sa2.04.a",7,0,0,2223,1132,3311,22375,0,,,,,,,,,,
"sa2.04.a",8,7,0,1311,2311,3311,46897,0,,,,,,,,,,
"sa2.04.a",9,-8,0,2221,3122,2323,74203,0,,,,,,,,,,
"sa2.04.a",10,0,0,3233,2111,1322,53077,0,,,,,,,,,,
"sa2.04.a",11,-11,0,1322,3131,3222,54261,0,,,,,,,,,,
"sa2.04.a",12,-1,0,3313,3132,3222,84267,0,,,,,,,,,,
"sa2.04.a",13,4,0,2213,3221,1232,42781,0,,,,,,,,,,
"sa2.04.a",14,14,0,1213,1212,1211,25681,0,,,,,,,,,,
"sa2.04.a",15,1,0,3111,1331,2221,56754,0,,,,,,,,,,
"sa2.04.a",16,-14,0,1121,2212,1223,9982,0,,,,,,,,,,
"sa2.04.a",17,11,0,1221,1121,1321,9833,0,,,,,,,,,,
"sa2.04.a",18,-4,0,1122,3321,2323,14580,0,,,,,,,,,,
"sa2.04.a",19,0,0,2331,1113,3222,8825,0,,,,,,,,,,
"sa2.04.a",20,-7,0,1231,3113,2213,40755,0,,,,,,,,,,
"sa2.04.a",21,0,0,3333,1211,2122,26989,0,,,,,,,,,,
"sa2.04.a",22,13,0,3121,3111,3131,82447,0,,,,,,,,,,
"sa2.04.a",23,-2,0,1222,1123,1331,15528,0,,,,,,,,,,
"sa2.04.a",24,8,0,3311,3133,3222,84418,0,,,,,,,,,,
"sa2.04.b",1,15,1,2213,2213,2213,85379,0,,,,,,,,,,
"sa2.04.b",2,-1,1,2131,3332,1231,40558,0,,,,,,,,,,
"sa2.04.b",3,14,1,1221,1223,1222,32927,0,,,,,,,,,,
"sa2.04.b",4,-11,1,3311,2213,3121,73579,0,,,,,,,,,,
"sa2.04.b",5,2,0,2223,1321,3122,52048,1,,,,,,,,,,
"sa2.04.b",6,7,0,1333,2333,3333,60165,0,,,,,,,,,,
"sa2.04.b",7,-13,0,1223,3313,1332,38069,0,,,,,,,,,,
"sa2.04.b",8,-8,0,1113,3212,1311,7337,1,,,,,,,,,,
"sa2.04.b",9,0,0,2323,3212,1131,20045,1,,,,,,,,,,
"sa2.04.b",10,0,0,1223,2332,3111,39156,0,,,,,,,,,,
"sa2.04.b",11,-11,0,2332,3121,3232,81781,0,,,,,,,,,,
"sa2.04.b",12,14,0,1322,1321,1323,51101,0,,,,,,,,,,
"sa2.04.b",13,4,0,1233,3211,2222,44812,1,,,,,,,,,,
"sa2.04.b",14,-1,0,1122,3133,2112,13676,1,,,,,,,,,,
"sa2.04.b",15,-4,0,3323,3231,3212,84702,0,,,,,,,,,,
"sa2.04.b",16,0,0,3233,1122,2311,14416,0,,,,,,,,,,
"sa2.04.b",17,1,0,2122,3332,1212,29403,1,,,,,,,,,,
"sa2.04.b",18,-14,0,2322,3233,3221,80725,1,,,,,,,,,,
"sa2.04.b",19,11,0,1311,1211,1111,613,1,,,,,,,,,,
"sa2.04.b",20,8,0,1311,1123,1232,15717,0,,,,,,,,,,
"sa2.04.b",21,-7,0,3131,2323,1121,11715,1,,,,,,,,,,
"sa2.04.b",22,13,0,1111,1131,1121,160,1,,,,,,,,,,
"sa2.04.b",23,-2,0,3233,1311,2132,46456,0,,,,,,,,,,
"sa2.04.b",24,0,0,2313,3222,1131,19955,0,,,,,,,,,,
"sa2.04.c",1,15,1,1233,1233,1233,85396,0,,,,,,,,,,
"sa2.04.c",2,-1,1,1223,3331,2111,38180,0,,,,,,,,,,
"sa2.04.c",3,14,1,3323,3322,3321,85301,0,,,,,,,,,,
"sa2.04.c",4,-11,1,1133,1232,2312,23630,0,,,,,,,,,,
"sa2.04.c",5,-8,0,3212,1113,1311,7337,1,,,,,,,,,,
"sa2.04.c",6,2,0,2223,1321,3122,52048,1,,,,,,,,,,
"sa2.04.c",7,7,0,3123,1123,2123,16646,0,,,,,,,,,,
"sa2.04.c",8,-13,0,3222,2332,2311,78384,0,,,,,,,,,,
"sa2.04.c",9,0,0,1131,3212,2323,20045,1,,,,,,,,,,
"sa2.04.c",10,4,0,2222,1233,3211,44812,1,,,,,,,,,,
"sa2.04.c",11,14,0,2222,2223,2221,73841,0,,,,,,,,,,
"sa2.04.c",12,-11,0,1231,2233,2211,40658,0,,,,,,,,,,
"sa2.04.c",13,-1,0,2112,3133,1122,13676,1,,,,,,,,,,
"sa2.04.c",14,0,0,3111,1233,2322,45118,0,,,,,,,,,,
"sa2.04.c",15,-4,0,3331,3212,3323,84755,0,,,,,,,,,,
"sa2.04.c",16,1,0,1212,2122,3332,29403,1,,,,,,,,,,
"sa2.04.c",17,-14,0,3233,2322,3221,80725,1,,,,,,,,,,
"sa2.04.c",18,0,0,3233,1112,2321,5736,0,,,,,,,,,,
"sa2.04.c",19,11,0,1211,1311,1111,613,1,,,,,,,,,,
"sa2.04.c",20,13,0,1111,1131,1121,160,1,,,,,,,,,,
"sa2.04.c",21,-7,0,2323,1121,3131,11715,1,,,,,,,,,,
"sa2.04.c",22,8,0,3211,3332,3123,83853,0,,,,,,,,,,
"sa2.04.c",23,0,0,2233,1121,3312,11533,0,,,,,,,,,,
"sa2.04.c",24,-2,0,3322,2331,1323,55650,0,,,,,,,,,,
"sa2.05.a",1,15,1,2122,2122,2122,85358,0,,,,,,,,,,
"sa2.05.a",2,-1,1,1322,1233,1112,4230,0,,,,,,,,,,
"sa2.05.a",3,14,1,1211,1213,1212,25681,0,,,,,,,,,,
"sa2.05.a",4,-11,1,2322,1312,1321,47588,0,,,,,,,,,,
"sa2.05.a",5,2,0,3133,2231,1332,58364,0,,,,,,,,,,
"sa2.05.a",6,7,0,2312,3312,1312,48762,0,,,,,,,,,,
"sa2.05.a",7,-8,0,1132,3331,3233,23086,0,,,,,,,,,,
"sa2.05.a",8,-13,0,3321,2113,3333,64485,0,,,,,,,,,,
"sa2.05.a",9,0,0,1121,3232,2313,11632,0,,,,,,,,,,
"sa2.05.a",10,14,0,3123,3121,3122,83297,0,,,,,,,,,,
"sa2.05.a",11,4,0,3232,2223,1211,27414,0,,,,,,,,,,
"sa2.05.a",12,0,0,1332,3121,2213,58201,0,,,,,,,,,,
"sa2.05.a",13,-11,0,2131,2332,1211,27056,0,,,,,,,,,,
"sa2.05.a",14,-1,0,1313,3211,2111,49705,0,,,,,,,,,,
"sa2.05.a",15,0,0,2312,1223,3131,38979,0,,,,,,,,,,
"sa2.05.a",16,-4,0,3113,3233,3123,83077,0,,,,,,,,,,
"sa2.05.a",17,11,0,3221,3321,3121,83453,0,,,,,,,,,,
"sa2.05.a",18,1,0,3233,1113,2323,8800,0,,,,,,,,,,
"sa2.05.a",19,-14,0,1233,1333,2313,44145,0,,,,,,,,,,
"sa2.05.a",20,13,0,2123,2113,2133,63322,0,,,,,,,,,,
"sa2.05.a",21,-7,0,3331,3132,3321,84339,0,,,,,,,,,,
"sa2.05.a",22,8,0,1223,1312,1131,18290,0,,,,,,,,,,
"sa2.05.a",23,0,0,2321,3232,1113,8738,0,,,,,,,,,,
"sa2.05.a",24,-2,0,1233,1112,1311,4226,0,,,,,,,,,,
"sa2.05.b",1,15,1,1331,1331,1331,85345,0,,,,,,,,,,
"sa2.05.b",2,-1,1,2233,1312,3122,48678,0,,,,,,,,,,
"sa2.05.b",3,14,1,1221,1223,1222,32927,0,,,,,,,,,,
"sa2.05.b",4,-11,1,3113,1222,1323,35795,0,,,,,,,,,,
"sa2.05.b",5,-13,0,3222,2333,3312,82310,1,,,,,,,,,,
"sa2.05.b",6,7,0,1232,2232,3232,42980,1,,,,,,,,,,
"sa2.05.b",7,2,0,1222,2323,3121,36957,0,,,,,,,,,,
"sa2.05.b",8,0,0,1321,2132,3213,51761,0,,,,,,,,,,
"sa2.05.b",9,-8,0,3322,1133,1211,23191,0,,,,,,,,,,
"sa2.05.b",10,4,0,3111,2123,1132,21970,1,,,,,,,,,,
"sa2.05.b",11,-1,0,3211,3331,3122,83642,0,,,,,,,,,,
"sa2.05.b",12,-11,0,3123,1311,3213,47275,0,,,,,,,,,,
"sa2.05.b",13,0,0,2132,1213,3321,31886,1,,,,,,,,,,
"sa2.05.b",14,14,0,2231,2233,2232,76182,1,,,,,,,,,,
"sa2.05.b",15,-14,0,1132,3322,3122,22889,1,,,,,,,,,,
"sa2.05.b",16,11,0,1121,1221,1321,9833,1,,,,,,,,,,
"sa2.05.b",17,0,0,2121,1232,3313,42425,0,,,,,,,,,,
"sa2.05.b",18,1,0,1122,2332,3212,14626,0,,,,,,,,,,
"sa2.05.b",19,-4,0,3113,1121,2232,11480,1,,,,,,,,,,
"sa2.05.b",20,-2,0,2221,2212,2213,72077,0,,,,,,,,,,
"sa2.05.b",21,0,0,2231,3312,1123,17085,0,,,,,,,,,,
"sa2.05.b",22,8,0,2131,2313,2222,68292,1,,,,,,,,,,
"sa2.05.b",23,13,0,3331,3321,3311,85252,1,,,,,,,,,,
"sa2.05.b",24,-7,0,2331,3222,1322,54045,0,,,,,,,,,,
"sa2.05.c",1,15,1,2312,2312,2312,85355,0,,,,,,,,,,
"sa2.05.c",2,-1,1,3211,1111,2312,2582,0,,,,,,,,,,
"sa2.05.c",3,14,1,2232,2233,2231,76182,0,,,,,,,,,,
"sa2.05.c",4,-11,1,2223,1123,1332,16271,0,,,,,,,,,,
"sa2.05.c",5,0,0,2231,1122,3313,14311,0,,,,,,,,,,
"sa2.05.c",6,-8,0,1323,3132,1211,26550,0,,,,,,,,,,
"sa2.05.c",7,-13,0,2333,3222,3312,82310,1,,,,,,,,,,
"sa2.05.c",8,2,0,1312,2211,3113,48360,0,,,,,,,,,,
"sa2.05.c",9,7,0,3232,2232,1232,42980,1,,,,,,,,,,
"sa2.05.c",10,14,0,2231,2233,2232,76182,1,,,,,,,,,,
"sa2.05.c",11,4,0,1132,2123,3111,21970,1,,,,,,,,,,
"sa2.05.c",12,-1,0,1313,2311,3313,50499,0,,,,,,,,,,
"sa2.05.c",13,-11,0,3232,2133,3313,71079,0,,,,,,,,,,
"sa2.05.c",14,0,0,3321,1213,2132,31886,1,,,,,,,,,,
"sa2.05.c",15,0,0,2322,1233,3111,45118,0,,,,,,,,,,
"sa2.05.c",16,-4,0,1121,2232,3113,11480,1,,,,,,,,,,
"sa2.05.c",17,-14,0,3122,1132,3322,22889,1,,,,,,,,,,
"sa2.05.c",18,1,0,3311,1121,2231,11459,0,,,,,,,,,,
"sa2.05.c",19,11,0,1321,1121,1221,9833,1,,,,,,,,,,
"sa2.05.c",20,0,0,3331,2122,1213,31748,0,,,,,,,,,,
"sa2.05.c",21,-2,0,2123,3222,1331,56459,0,,,,,,,,,,
"sa2.05.c",22,-7,0,2323,2231,2333,76422,0,,,,,,,,,,
"sa2.05.c",23,8,0,2222,2131,2313,68292,1,,,,,,,,,,
"sa2.05.c",24,13,0,3321,3331,3311,85252,1,,,,,,,,,,
"sa2.06.a",1,15,1,3113,3113,3113,85377,0,,,,,,,,,,
"sa2.06.a",2,-1,1,3121,2211,1333,59547,0,,,,,,,,,,
"sa2.06.a",3,14,1,2131,2133,2132,68025,0,,,,,,,,,,
"sa2.06.a",4,-11,1,3133,2132,2123,66971,0,,,,,,,,,,
"sa2.06.a",5,0,0,2312,1121,3233,11600,0,,,,,,,,,,
"sa2.06.a",6,-8,0,1221,1311,3131,33293,0,,,,,,,,,,
"sa2.06.a",7,2,0,3133,2232,1331,56916,0,,,,,,,,,,
"sa2.06.a",8,-13,0,1221,2113,1231,33073,0,,,,,,,,,,
"sa2.06.a",9,7,0,3113,2113,1113,7945,0,,,,,,,,,,
"sa2.06.a",10,4,0,2232,3211,1223,38877,0,,,,,,,,,,
"sa2.06.a",11,-11,0,1211,2211,1222,25910,0,,,,,,,,,,
"sa2.06.a",12,14,0,1322,1321,1323,51101,0,,,,,,,,,,
"sa2.06.a",13,0,0,1213,3331,2122,31748,0,,,,,,,,,,
"sa2.06.a",14,-1,0,1222,2331,3111,36983,0,,,,,,,,,,
"sa2.06.a",15,-14,0,2323,3331,3122,81027,0,,,,,,,,,,
"sa2.06.a",16,11,0,3323,3223,3123,83921,0,,,,,,,,,,
"sa2.06.a",17,-4,0,1222,1313,1231,35275,0,,,,,,,,,,
"sa2.06.a",18,1,0,3333,1213,2123,31798,0,,,,,,,,,,
"sa2.06.a",19,0,0,2112,3321,1233,44278,0,,,,,,,,,,
"sa2.06.a",20,-7,0,3121,3311,3312,83514,0,,,,,,,,,,
"sa2.06.a",21,13,0,1312,1322,1332,47622,0,,,,,,,,,,
"sa2.06.a",22,8,0,1312,1231,1123,15654,0,,,,,,,,,,
"sa2.06.a",23,-2,0,3232,3312,3112,82968,0,,,,,,,,,,
"sa2.06.a",24,0,0,1332,3213,2121,57845,0,,,,,,,,,,
"sa2.06.b",1,15,1,2132,2132,2132,85367,0,,,,,,,,,,
"sa2.06.b",2,-1,1,2311,3323,1333,59918,0,,,,,,,,,,
"sa2.06.b",3,14,1,1321,1322,1323,51101,0,,,,,,,,,,
"sa2.06.b",4,-11,1,2213,2131,3331,68242,0,,,,,,,,,,
"sa2.06.b",5,0,0,1322,2133,3211,53457,1,,,,,,,,,,
"sa2.06.b",6,-8,0,3333,2213,2123,67163,0,,,,,,,,,,
"sa2.06.b",7,2,0,1133,3231,2332,25291,0,,,,,,,,,,
"sa2.06.b",8,7,0,3133,2133,1133,24672,0,,,,,,,,,,
"sa2.06.b",9,-13,0,3133,2231,3131,76676,1,,,,,,,,,,
"sa2.06.b",10,0,0,2223,3332,1111,2418,1,,,,,,,,,,
"sa2.06.b",11,-11,0,2232,1133,2312,24980,0,,,,,,,,,,
"sa2.06.b",12,4,0,2313,1321,3332,52282,1,,,,,,,,,,
"sa2.06.b",13,-1,0,1132,1112,1123,3393,0,,,,,,,,,,
"sa2.06.b",14,14,0,2133,2132,2131,68025,1,,,,,,,,,,
"sa2.06.b",15,-14,0,3232,1132,3122,22883,0,,,,,,,,,,
"sa2.06.b",16,11,0,2311,2111,2211,60913,1,,,,,,,,,,
"sa2.06.b",17,0,0,2312,3131,1223,38979,0,,,,,,,,,,
"sa2.06.b",18,-4,0,3213,2121,1132,21884,1,,,,,,,,,,
"sa2.06.b",19,1,0,1112,2222,3332,5460,0,,,,,,,,,,
"sa2.06.b",20,-7,0,2323,3331,1123,17358,1,,,,,,,,,,
"sa2.06.b",21,13,0,1113,1133,1123,6397,0,,,,,,,,,,
"sa2.06.b",22,-2,0,2111,3311,1221,33818,1,,,,,,,,,,
"sa2.06.b",23,0,0,2132,3313,1221,34163,0,,,,,,,,,,
"sa2.06.b",24,8,0,3122,3333,3211,83644,1,,,,,,,,,,
"sa2.06.c",1,15,1,3233,3233,3233,85398,0,,,,,,,,,,
"sa2.06.c",2,-1,1,1112,3122,2133,5229,0,,,,,,,,,,
"sa2.06.c",3,14,1,3333,3332,3331,85320,0,,,,,,,,,,
"sa2.06.c",4,-11,1,3122,3121,2131,68830,0,,,,,,,,,,
"sa2.06.c",5,-8,0,3323,1133,3213,25572,0,,,,,,,,,,
"sa2.06.c",6,7,0,1221,2221,3221,34370,0,,,,,,,,,,
"sa2.06.c",7,-13,0,3133,3131,2231,76676,1,,,,,,,,,,
"sa2.06.c",8,2,0,3212,1113,2311,8633,0,,,,,,,,,,
"sa2.06.c",9,0,0,2133,3211,1322,53457,1,,,,,,,,,,
"sa2.06.c",10,4,0,2313,3332,1321,52282,1,,,,,,,,,,
"sa2.06.c",11,-1,0,3221,2133,1313,50096,0,,,,,,,,,,
"sa2.06.c",12,-11,0,1121,2121,1133,9564,0,,,,,,,,,,
"sa2.06.c",13,14,0,2131,2133,2132,68025,1,,,,,,,,,,
"sa2.06.c",14,0,0,3332,2223,1111,2418,1,,,,,,,,,,
"sa2.06.c",15,-14,0,1211,1131,2211,17967,0,,,,,,,,,,
"sa2.06.c",16,-4,0,2121,1132,3213,21884,1,,,,,,,,,,
"sa2.06.c",17,1,0,3323,1233,2113,44331,0,,,,,,,,,,
"sa2.06.c",18,0,0,1333,2212,3121,59590,0,,,,,,,,,,
"sa2.06.c",19,11,0,2211,2311,2111,60913,1,,,,,,,,,,
"sa2.06.c",20,-7,0,2323,3331,1123,17358,1,,,,,,,,,,
"sa2.06.c",21,0,0,2122,1231,3313,40458,0,,,,,,,,,,
"sa2.06.c",22,-2,0,1221,3311,2111,33818,1,,,,,,,,,,
"sa2.06.c",23,13,0,2121,2111,2131,60622,0,,,,,,,,,,
"sa2.06.c",24,8,0,3122,3333,3211,83644,1,,,,,,,,,,
"sa2.07.a",1,15,1,3223,3223,3223,85389,0,,,,,,,,,,
"sa2.07.a",2,-1,1,3323,2111,1233,44228,0,,,,,,,,,,
"sa2.07.a",3,14,1,3131,3133,3132,83991,0,,,,,,,,,,
"sa2.07.a",4,-11,1,1131,3211,3333,20360,0,,,,,,,,,,
"sa2.07.a",5,-13,0,1323,2333,1212,28957,0,,,,,,,,,,
"sa2.07.a",6,7,0,2212,1212,3212,29661,0,,,,,,,,,,
"sa2.07.a",7,-8,0,3233,1132,3331,23086,0,,,,,,,,,,
"sa2.07.a",8,0,0,2232,1311,3123,46813,0,,,,,,,,,,
"sa2.07.a",9,2,0,2311,1213,3112,32306,0,,,,,,,,,,
"sa2.07.a",10,-1,0,3313,3221,3133,84407,0,,,,,,,,,,
"sa2.07.a",11,4,0,2113,3132,1121,10876,0,,,,,,,,,,
"sa2.07.a",12,-11,0,1311,3221,3123,47276,0,,,,,,,,,,
"sa2.07.a",13,14,0,2232,2233,2231,76182,0,,,,,,,,,,
"sa2.07.a",14,0,0,1331,3112,2223,56834,0,,,,,,,,,,
"sa2.07.a",15,0,0,3322,1233,2111,44227,0,,,,,,,,,,
"sa2.07.a",16,-14,0,1231,1333,3312,40202,0,,,,,,,,,,
"sa2.07.a",17,-4,0,2131,1123,3212,16698,0,,,,,,,,,,
"sa2.07.a",18,11,0,1113,1313,1213,6838,0,,,,,,,,,,
"sa2.07.a",19,1,0,2133,3323,1213,31933,0,,,,,,,,,,
"sa2.07.a",20,-7,0,3133,2113,1212,29287,0,,,,,,,,,,
"sa2.07.a",21,0,0,3233,2321,1112,5736,0,,,,,,,,,,
"sa2.07.a",22,13,0,3312,3322,3332,85278,0,,,,,,,,,,
"sa2.07.a",23,-2,0,2111,2312,2223,61119,0,,,,,,,,,,
"sa2.07.a",24,8,0,1231,1322,1113,7106,0,,,,,,,,,,
"sa2.07.b",1,15,1,2113,2113,2113,85376,0,,,,,,,,,,
"sa2.07.b",2,-1,1,1323,2223,3121,55296,0,,,,,,,,,,
"sa2.07.b",3,14,1,1112,1113,1111,1,0,,,,,,,,,,
"sa2.07.b",4,-11,1,3333,2223,3122,75950,0,,,,,,,,,,
"sa2.07.b",5,-8,0,1332,2133,2231,58057,1,,,,,,,,,,
"sa2.07.b",6,-13,0,1312,2131,2121,48058,0,,,,,,,,,,
"sa2.07.b",7,7,0,3231,2231,1231,40926,0,,,,,,,,,,
"sa2.07.b",8,0,0,3212,1333,2121,59275,1,,,,,,,,,,
"sa2.07.b",9,2,0,3223,1121,2322,11693,0,,,,,,,,,,
"sa2.07.b",10,-1,0,3131,1311,2222,46700,0,,,,,,,,,,
"sa2.07.b",11,0,0,3111,1222,2333,37038,1,,,,,,,,,,
"sa2.07.b",12,-11,0,3313,1212,3133,30421,1,,,,,,,,,,
"sa2.07.b",13,4,0,2321,1332,3313,58583,0,,,,,,,,,,
"sa2.07.b",14,14,0,1132,1133,1131,17796,1,,,,,,,,,,
"sa2.07.b",15,-4,0,3312,1113,2311,8642,0,,,,,,,,,,
"sa2.07.b",16,11,0,2333,2233,2133,70473,1,,,,,,,,,,
"sa2.07.b",17,-14,0,3132,2223,2231,75459,1,,,,,,,,,,
"sa2.07.b",18,1,0,1121,2231,3311,11459,0,,,,,,,,,,
"sa2.07.b",19,0,0,3313,2122,1231,40458,0,,,,,,,,,,
"sa2.07.b",20,0,0,2232,1121,3313,11498,0,,,,,,,,,,
"sa2.07.b",21,-7,0,2332,2333,2223,75776,0,,,,,,,,,,
"sa2.07.b",22,13,0,2211,2231,2221,71218,1,,,,,,,,,,
"sa2.07.b",23,8,0,3323,3231,3112,82962,1,,,,,,,,,,
"sa2.07.b",24,-2,0,2112,3133,1111,1816,1,,,,,,,,,,
"sa2.07.c",1,15,1,1321,1321,1321,85336,0,,,,,,,,,,
"sa2.07.c",2,-1,1,3233,1232,2232,42981,0,,,,,,,,,,
"sa2.07.c",3,14,1,3221,3222,3223,84866,0,,,,,,,,,,
"sa2.07.c",4,-11,1,1223,1121,2331,9996,0,,,,,,,,,,
"sa2.07.c",5,2,0,3212,1311,2113,46209,0,,,,,,,,,,
"sa2.07.c",6,-8,0,2133,2231,1332,58057,1,,,,,,,,,,
"sa2.07.c",7,7,0,1111,3111,2111,1756,0,,,,,,,,,,
"sa2.07.c",8,0,0,1333,2121,3212,59275,1,,,,,,,,,,
"sa2.07.c",9,-13,0,1122,2123,2323,13862,0,,,,,,,,,,
"sa2.07.c",10,-11,0,3313,3133,1212,30421,1,,,,,,,,,,
"sa2.07.c",11,0,0,1222,2333,3111,37038,1,,,,,,,,,,
"sa2.07.c",12,-1,0,2211,3221,1232,42696,0,,,,,,,,,,
"sa2.07.c",13,4,0,1313,3321,2332,50717,0,,,,,,,,,,
"sa2.07.c",14,14,0,1132,1131,1133,17796,1,,,,,,,,,,
"sa2.07.c",15,-4,0,3133,1222,2211,36451,0,,,,,,,,,,
"sa2.07.c",16,1,0,1311,2231,3121,46774,0,,,,,,,,,,
"sa2.07.c",17,0,0,2311,1222,3133,36802,0,,,,,,,,,,
"sa2.07.c",18,11,0,2133,2233,2333,70473,1,,,,,,,,,,
"sa2.07.c",19,-14,0,2223,2231,3132,75459,1,,,,,,,,,,
"sa2.07.c",20,-7,0,3121,1113,2313,8693,0,,,,,,,,,,
"sa2.07.c",21,8,0,3112,3231,3323,82962,1,,,,,,,,,,
"sa2.07.c",22,-2,0,3133,2112,1111,1816,1,,,,,,,,,,
"sa2.07.c",23,13,0,2221,2211,2231,71218,1,,,,,,,,,,
"sa2.07.c",24,0,0,1223,2332,3111,39156,0,,,,,,,,,,
"sa2.08.a",1,15,1,1112,1112,1112,85348,0,,,,,,,,,,
"sa2.08.a",2,-1,1,3112,1231,2322,41150,0,,,,,,,,,,
"sa2.08.a",3,14,1,3112,3111,3113,82396,0,,,,,,,,,,
"sa2.08.a",4,-11,1,1211,1132,2311,20604,0,,,,,,,,,,
"sa2.08.a",5,0,0,1113,2322,3231,8768,0,,,,,,,,,,
"sa2.08.a",6,7,0,2122,1122,3122,13822,0,,,,,,,,,,
"sa2.08.a",7,-8,0,3312,1213,1111,807,0,,,,,,,,,,
"sa2.08.a",8,2,0,2313,1211,3112,27612,0,,,,,,,,,,
"sa2.08.a",9,-13,0,2212,1313,1212,28767,0,,,,,,,,,,
"sa2.08.a",10,-11,0,3323,1332,1333,57651,0,,,,,,,,,,
"sa2.08.a",11,4,0,1112,2121,3133,4998,0,,,,,,,,,,
"sa2.08.a",12,-1,0,2212,1332,3121,58159,0,,,,,,,,,,
"sa2.08.a",13,14,0,2332,2333,2331,81261,0,,,,,,,,,,
"sa2.08.a",14,0,0,1322,3233,2111,53077,0,,,,,,,,,,
"sa2.08.a",15,-4,0,2132,3312,1322,53422,0,,,,,,,,,,
"sa2.08.a",16,0,0,1132,2213,3321,22258,0,,,,,,,,,,
"sa2.08.a",17,-14,0,2311,1132,2113,21814,0,,,,,,,,,,
"sa2.08.a",18,1,0,3221,2131,1311,46405,0,,,,,,,,,,
"sa2.08.a",19,11,0,1321,1221,1121,9833,0,,,,,,,,,,
"sa2.08.a",20,0,0,1232,2323,3111,43195,0,,,,,,,,,,
"sa2.08.a",21,13,0,1221,1231,1211,25822,0,,,,,,,,,,
"sa2.08.a",22,-2,0,2131,2122,2133,65770,0,,,,,,,,,,
"sa2.08.a",23,8,0,2131,2213,2322,68213,0,,,,,,,,,,
"sa2.08.a",24,-7,0,3232,1223,2123,38422,0,,,,,,,,,,
"sa2.08.b",1,15,1,2321,2321,2321,85337,0,,,,,,,,,,
"sa2.08.b",2,-1,1,2122,1233,3313,44427,0,,,,,,,,,,
"sa2.08.b",3,14,1,2232,2233,2231,76182,0,,,,,,,,,,
"sa2.08.b",4,-11,1,1211,2212,1222,25911,0,,,,,,,,,,
"sa2.08.b",5,-8,0,1213,2111,2312,31514,0,,,,,,,,,,
"sa2.08.b",6,7,0,2211,1211,3211,27202,1,,,,,,,,,,
